"","equipment.id","attributes.name","attributes.value","styles.id"
"1507","10082649737","Epa City Mpg","20",100826497
"1508","10082649737","Curb Weight","3345",100826497
"1509","10082649737","Turning Diameter","40.0",100826497
"1510","10082649737","Epa Highway Mpg","28",100826497
"1511","10082649737","Tco Curb Weight","3345",100826497
"1512","10082649737","Ege Combined Mpg","23",100826497
"1513","10082649737","Fuel Capacity","17.1",100826497
"1514","10082649737","Ege City Mpg","20",100826497
"1515","10082649738","Rear Brake Width","0.4",100826497
"1516","10082649738","Front Brake Width","1.1",100826497
"1517","10082649738","Rear Brake Type","disc",100826497
"1518","10082649738","Electronic Brakeforce Distribution","electronic brakeforce distribution",100826497
"1519","10082649738","Front Brake Diameter","11.8",100826497
"1520","10082649738","Front Brake Type","ventilated disc",100826497
"1521","10082649738","Antilock Braking System","4-wheel ABS",100826497
"1522","10082649738","Braking Assist","braking assist",100826497
"1523","10082649738","Rear Brake Diameter","10.2",100826497
"1524","10082649739","Driven Wheels","front wheel drive",100826497
"1525","10082649740","Cruise Control","cruise control",100826497
"1526","10082649740","Floor Mats","floor mats",100826497
"1527","10082649740","Universal Remote Transmitter","universal remote transmitter",100826497
"1528","10082649740","2nd Row Floor Mats","rear floor mats",100826497
"1529","10082649740","Cargo Area Light","trunk light",100826497
"1530","10082649740","Reading Lights","front reading lights",100826497
"1531","10082649740","Retained Accessory Power","retained accessory power",100826497
"1532","10082649740","Floor Mat Material","carpet",100826497
"1533","10082649742","Height Adjustable Driver Seat","height adjustable",100826497
"1534","10082649742","Driver Seat Adjustable Lumbar","manual adjustable lumbar support",100826497
"1535","10082649742","Number Of Driver Seat Power Adjustments","8",100826497
"1536","10082649742","Number Of Memorized Driver Seat Settings","2",100826497
"1537","10082649742","Heated Driver Seat","multi-level heating",100826497
"1538","10082649743","Rolling Code Security","rolling code key",100826497
"1539","10082649743","Engine Immobilizer","engine immobilizer",100826497
"1540","10082649743","Power Door Locks","remote keyless power door locks",100826497
"1541","10082649743","2 Stage Unlocking","remote 2-stage unlocking",100826497
"1542","10082649743","Anti Theft Alarm System","remote anti-theft alarm system",100826497
"1543","10082649745","Head Airbags","front and rear",100826497
"1544","10082649745","Passenger Airbag Deactivation","occupant sensing deactivation",100826497
"1545","10082649745","Side Airbags","dual front",100826497
"1546","10082649745","Passenger Airbag","Standard",100826497
"1547","10082649745","Depowered Airbags","Standard",100826497
"1548","10082649746","Folding 2nd Row","split folding",100826497
"1549","10082649746","2nd Row Seat Type","bench",100826497
"1550","10082649746","Adjustable 2nd Row Headrests","height adjustable headrests",100826497
"1551","10082649746","Number Of 2nd Row Headrests","2",100826497
"1552","10082649746","2nd Row Center Armrest","folding with storage",100826497
"1553","200130415","Warranty Maximum Mileage","50000",100826497
"1554","200130415","Warranty Miles Limited/unlimited","L",100826497
"1555","200130415","Warranty Years Limited/unlimited","L",100826497
"1556","200130415","Warranty Maximum Years","4",100826497
"1557","200130415","Warranty Type","Basic",100826497
"1558","200130416","Warranty Maximum Mileage","70000",100826497
"1559","200130416","Warranty Miles Limited/unlimited","L",100826497
"1560","200130416","Warranty Years Limited/unlimited","L",100826497
"1561","200130416","Warranty Maximum Years","6",100826497
"1562","200130416","Warranty Type","Drivetrain",100826497
"1563","200130417","Warranty Maximum Mileage","50000",100826497
"1564","200130417","Warranty Miles Limited/unlimited","L",100826497
"1565","200130417","Warranty Years Limited/unlimited","L",100826497
"1566","200130417","Warranty Maximum Years","4",100826497
"1567","200130417","Warranty Type","Roadside",100826497
"1568","200130418","Warranty Miles Limited/unlimited","U",100826497
"1569","200130418","Warranty Years Limited/unlimited","L",100826497
"1570","200130418","Warranty Maximum Years","5",100826497
"1571","200130418","Warranty Type","Rust",100826497
"1572","200130422","Total Number Of Speakers","8",100826497
"1573","200130422","Digital Audio Input","auxiliary audio input",100826497
"1574","200130422","Antenna Type","element",100826497
"1575","200130422","Cd Player","6 CD player",100826497
"1576","200130422","Radio","AM/FM",100826497
"1577","200130422","Satellite Radio","satellite radio",100826497
"1578","200130422","Watts","360",100826497
"1579","200130422","Subwoofer","2",100826497
"1580","200130423","Rear Tire Width","215",100826497
"1581","200130423","Rear Tire Load Rating","93",100826497
"1582","200130423","Rear Tire Prefix","P",100826497
"1583","200130423","Tire Type","all season",100826497
"1584","200130423","Rear Tire Diameter","17",100826497
"1585","200130423","Rear Tire Profile","50",100826497
"1586","200130423","Rear Tire Speed Rating","V",100826497
"1587","200130424","Rim Type","alloy",100826497
"1588","200130424","Rear Wheel Diameter","17",100826497
"1589","200130424","Rear Wheel Width","7.0",100826497
"1590","10114798510","Cargo Capacity, All Seats In Place","12.6",101147985
"1591","10114798511","Phone","pre-wired for phone",101147985
"1592","10114798511","Bluetooth","Bluetooth",101147985
"1593","10114798513","Electroluminescent Instrumentation","electroluminescent instrumentation",101147985
"1594","10114798513","External Temperature Gauge","external temperature display",101147985
"1595","10114798513","Compass","compass",101147985
"1596","10114798513","Tire Pressure Monitoring System","tire pressure monitoring",101147985
"1597","10114798513","Low Fuel Level Indicator","low fuel level",101147985
"1598","10114798513","Tachometer","tachometer",101147985
"1599","10114798513","Trip Computer","trip computer",101147985
"1600","10114798513","Clock","clock",101147985
"1601","10114798514","Number Of Doors","4",101147985
"1602","10114798515","Front Fog Lights","front fog/driving lights",101147985
"1603","10114798515","Headlights Auto Delay","auto delay off",101147985
"1604","10114798515","Daytime Running Lights","daytime running lights",101147985
"1605","10114798515","Xenon Headlights","xenon high intensity discharge",101147985
"1606","10114798515","Headlights Dusk Sensor","dusk sensing",101147985
"1607","10114798518","Heated Passenger Seat","multi-level heating",101147985
"1608","10114798518","Passenger Seat Whiplash Protection","whiplash protection system",101147985
"1609","10114798518","Number Of Passenger Seat Power Adjustments","4",101147985
"1610","10114798519","Auto Dimming Rearview Mirror","electrochromatic",101147985
"1611","10114798519","1st Row Vanity Mirrors","dual illuminated vanity mirrors",101147985
"1612","10114798519","Passenger Side Mirror Adjustment","power",101147985
"1613","10114798519","Turn Signal Side Mirrors","turn signal in mirrors",101147985
"1614","10114798519","Exterior Mirror Adjustment","power",101147985
"1615","10114798519","Heated Exterior Mirrors","heated",101147985
"1616","10114798519","Reverse Tilt Side Mirrors","passenger mirror",101147985
"1617","10114798519","Heated Passenger Side Mirror","heated",101147985
"1618","10114798520","Power Steering","electric speed-proportional power steering",101147985
"1619","10114798521","1st Row Seat Type","sport",101147985
"1620","10114798521","Adjustable Seat Headrest","height adjustable headrests",101147985
"1621","10114798521","1st Row Upholstery","leather",101147985
"1622","10114798521","Number Of 1st Row Headrests","2",101147985
"1623","10114798521","Seat Whiplash Protection","whiplash protection system",101147985
"1624","10114798522","2nd Row Leg Room","34.3",101147985
"1625","10114798522","1st Row Hip Room","55.6",101147985
"1626","10114798522","2nd Row Shoulder Room","56.1",101147985
"1627","10114798522","1st Row Head Room","37.6",101147985
"1628","10114798522","1st Row Leg Room","42.4",101147985
"1629","10114798522","2nd Row Head Room","37.0",101147985
"1630","10114798522","2nd Row Hip Room","54.2",101147985
"1631","10114798522","Epa Interior Volume","107.1",101147985
"1632","10114798522","1st Row Shoulder Room","57.8",101147985
"1633","10114798523","Spare Wheel Rim Type","steel",101147985
"1634","10114798523","Spare Tire Size","temporary",101147985
"1635","10114798523","Spare Tire Mount Location","inside",101147985
"1636","10114798524","Emergency Trunk Release","interior trunk release",101147985
"1637","10114798524","Remote Trunk Release","remote trunk release",101147985
"1638","10114798526","Power Outlet(s)","12V",101147985
"1639","10114798527","Overall Width Without Mirrors","72.4",101147985
"1640","10114798527","Wheelbase","106.6",101147985
"1641","10114798527","Minimum Ground Clearance","5.9",101147985
"1642","10114798527","Overall Length","185.6",101147985
"1643","10114798527","Overall Height","56.6",101147985
"1644","10114798527","Rear Track","62.2",101147985
"1645","10114798527","Front Track","62.2",101147985
"1646","10114798528","Remote Window Operation","remote window operation",101147985
"1647","10114798528","Speed Sensitive Front Wipers","speed sensitive",101147985
"1648","10114798528","One Touch Windows","2",101147985
"1649","10114798528","Power Windows","power windows",101147985
"1650","10114798528","Intermittent Front Wipers","variable intermittent",101147985
"1651","10114798528","Rear Defogger","rear defogger",101147985
"1652","10114798529","Steering Wheel Adjustments","tilt and telescopic",101147985
"1653","10114798529","Cruise Controls On Steering Wheel","cruise controls",101147985
"1654","10114798529","Steering Wheel Trim","leather",101147985
"1655","10114798529","Audio Controls On Steering Wheel","audio controls",101147985
"1656","10114798529","Phone Controls On Steering Wheel","phone controls on steering wheel",101147985
"1657","10114798532","Cupholders Location","front and rear",101147985
"1658","10114798532","Seatback Storage","front seatback storage",101147985
"1659","10114798532","Door Pockets Location","front and rear",101147985
"1660","10114798532","Overhead Console","overhead console with storage",101147985
"1661","10114798532","Center Console","front console with storage",101147985
"1662","10114798533","One Touch Power Sunroof","one-touch power sunroof",101147985
"1663","10114798533","Remote Sunroof Operation","remote sunroof operation",101147985
"1664","10114798533","Sunroof","power glass",101147985
"1665","10114798534","1st Row Seating Capacity","2",101147985
"1666","10114798534","2nd Row Seating Capacity","3",101147985
"1667","10114798535","Front Air Conditioning Zones","dual",101147985
"1668","10114798535","Front Air Conditioning","automatic climate control",101147985
"1669","10114798535","Rear Heat","rear ventilation ducts",101147985
"1670","10114798535","Air Filtration","interior air filtration",101147985
"1671","10114798536","Seatbelt Pretensioners","front",101147985
"1672","10114798536","Seatbelt Force Limiters","front",101147985
"1673","10114798536","2nd Row Center Seatbelt","3-point belt",101147985
"1674","10114798537","Front Suspension Classification","independent",101147985
"1675","10114798537","Rear Spring Type","coil springs",101147985
"1676","10114798537","Independent Suspension","four-wheel",101147985
"1677","10114798537","Rear Arm Type","trailing links, lateral links",101147985
"1678","10114798537","Rear Suspension Type","multi-link",101147985
"1679","10114798537","Front Arm Type","lower control arms",101147985
"1680","10114798537","Rear Suspension Classification","independent",101147985
"1681","10114798537","Front Stabilizer Bar","stabilizer bar",101147985
"1682","10114798537","Front Spring Type","coil springs",101147985
"1683","10114798537","Rear Stabilizer Bar","stabilizer bar",101147985
"1684","10114798537","Front Suspension Type","double wishbone",101147985
"1685","10114798538","Ege Highway Mpg","28",101147985
"1686","10114798538","Epa Combined Mpg","23",101147985
"1687","10114798538","Epa City Mpg","20",101147985
"1688","10114798538","Curb Weight","3400",101147985
"1689","10114798538","Turning Diameter","36.7",101147985
"1690","10114798538","Epa Highway Mpg","28",101147985
"1691","10114798538","Tco Curb Weight","3470",101147985
"1692","10114798538","Ege Combined Mpg","23",101147985
"1693","10114798538","Fuel Capacity","18.5",101147985
"1694","10114798538","Ege City Mpg","20",101147985
"1695","10114798539","Rear Brake Width",".4",101147985
"1696","10114798539","Front Brake Width","1.1",101147985
"1697","10114798539","Rear Brake Type","disc",101147985
"1698","10114798539","Electronic Brakeforce Distribution","electronic brakeforce distribution",101147985
"1699","10114798539","Front Brake Diameter","11.8",101147985
"1700","10114798539","Front Brake Type","ventilated disc",101147985
"1701","10114798539","Antilock Braking System","4-wheel ABS",101147985
"1702","10114798539","Braking Assist","braking assist",101147985
"1703","10114798539","Rear Brake Diameter","11.1",101147985
"1704","10114798540","Driven Wheels","front wheel drive",101147985
"1705","10114798541","Cruise Control","cruise control",101147985
"1706","10114798541","Floor Mats","floor mats",101147985
"1707","10114798541","Universal Remote Transmitter","universal remote transmitter",101147985
"1708","10114798541","2nd Row Floor Mats","rear floor mats",101147985
"1709","10114798541","Cargo Area Light","trunk light",101147985
"1710","10114798541","Reading Lights","front and rear reading lights",101147985
"1711","10114798541","Retained Accessory Power","retained accessory power",101147985
"1712","10114798541","Floor Mat Material","carpet",101147985
"1713","10114798543","Height Adjustable Driver Seat","height adjustable",101147985
"1714","10114798543","Driver Seat Adjustable Lumbar","manual adjustable lumbar support",101147985
"1715","10114798543","Number Of Driver Seat Power Adjustments","8",101147985
"1716","10114798543","Number Of Memorized Driver Seat Settings","2",101147985
"1717","10114798543","Heated Driver Seat","multi-level heating",101147985
"1718","10114798544","Engine Immobilizer","engine immobilizer",101147985
"1719","10114798544","Power Door Locks","remote keyless power door locks",101147985
"1720","10114798544","Anti Theft Alarm System","remote anti-theft alarm system",101147985
"1721","10114798544","2 Stage Unlocking","remote 2-stage unlocking",101147985
"1722","10114798546","Head Airbags","front and rear",101147985
"1723","10114798546","Passenger Airbag Deactivation","occupant sensing deactivation",101147985
"1724","10114798546","Side Airbags","dual front",101147985
"1725","10114798546","Passenger Airbag","Standard",101147985
"1726","10114798546","Depowered Airbags","Standard",101147985
"1727","10114798547","Folding 2nd Row","split folding",101147985
"1728","10114798547","2nd Row Seat Type","bench",101147985
"1729","10114798547","Adjustable 2nd Row Headrests","height adjustable headrests",101147985
"1730","10114798547","Number Of 2nd Row Headrests","3",101147985
"1731","10114798547","2nd Row Center Armrest","folding with storage",101147985
"1732","200039035","Warranty Maximum Mileage","50000",101147985
"1733","200039035","Warranty Miles Limited/unlimited","L",101147985
"1734","200039035","Warranty Years Limited/unlimited","L",101147985
"1735","200039035","Warranty Maximum Years","4",101147985
"1736","200039035","Warranty Type","Basic",101147985
"1737","200039036","Warranty Maximum Mileage","70000",101147985
"1738","200039036","Warranty Miles Limited/unlimited","L",101147985
"1739","200039036","Warranty Years Limited/unlimited","L",101147985
"1740","200039036","Warranty Maximum Years","6",101147985
"1741","200039036","Warranty Type","Drivetrain",101147985
"1742","200039037","Warranty Maximum Mileage","50000",101147985
"1743","200039037","Warranty Miles Limited/unlimited","L",101147985
"1744","200039037","Warranty Years Limited/unlimited","L",101147985
"1745","200039037","Warranty Maximum Years","4",101147985
"1746","200039037","Warranty Type","Roadside",101147985
"1747","200039038","Warranty Miles Limited/unlimited","U",101147985
"1748","200039038","Warranty Years Limited/unlimited","L",101147985
"1749","200039038","Warranty Maximum Years","5",101147985
"1750","200039038","Warranty Type","Rust",101147985
"1751","200039047","Total Number Of Speakers","7",101147985
"1752","200039047","Digital Audio Input","auxiliary audio input and USB with external media control",101147985
"1753","200039047","Antenna Type","element",101147985
"1754","200039047","Cd Player","single CD player",101147985
"1755","200039047","Cd Mp3 Playback","CD MP3 Playback",101147985
"1756","200039047","Speed Sensitive Volume Control","speed sensitive volume control",101147985
"1757","200039047","Usb Connection","USB connection",101147985
"1758","200039047","Radio","AM/FM",101147985
"1759","200039047","Radio Data System","radio data system",101147985
"1760","200039047","Satellite Radio","satellite radio",101147985
"1761","200039047","Watts","360",101147985
"1762","200039047","Months Of Provided Satellite Radio Service","3",101147985
"1763","200039047","Subwoofer","1",101147985
"1764","200039048","Rear Tire Width","225",101147985
"1765","200039048","Rear Tire Load Rating","93",101147985
"1766","200039048","Rear Tire Prefix","P",101147985
"1767","200039048","Tire Type","all season",101147985
"1768","200039048","Rear Tire Diameter","17",101147985
"1769","200039048","Rear Tire Profile","50",101147985
"1770","200039048","Rear Tire Speed Rating","V",101147985
"1771","200039049","Rim Type","alloy",101147985
"1772","200039049","Rear Wheel Diameter","17",101147985
"1773","200039049","Rear Wheel Width","7.5",101147985
"1774","10125432710","Cargo Capacity, All Seats In Place","14.0",101254327
"1775","10125432711","Phone","pre-wired for phone",101254327
"1776","10125432711","Bluetooth","Bluetooth",101254327
"1777","10125432713","Electroluminescent Instrumentation","electroluminescent instrumentation",101254327
"1778","10125432713","External Temperature Gauge","external temperature display",101254327
"1779","10125432713","Compass","compass",101254327
"1780","10125432713","Tire Pressure Monitoring System","tire pressure monitoring",101254327
"1781","10125432713","Low Fuel Level Indicator","low fuel level",101254327
"1782","10125432713","Tachometer","tachometer",101254327
"1783","10125432713","Trip Computer","trip computer",101254327
"1784","10125432713","Clock","clock",101254327
"1785","10125432714","Number Of Doors","4",101254327
"1786","10125432715","Front Fog Lights","front fog/driving lights",101254327
"1787","10125432715","Headlights Auto Delay","auto delay off",101254327
"1788","10125432715","Daytime Running Lights","daytime running lights",101254327
"1789","10125432715","Xenon Headlights","xenon high intensity discharge",101254327
"1790","10125432715","Headlights Dusk Sensor","dusk sensing",101254327
"1791","10125432718","Heated Passenger Seat","multi-level heating",101254327
"1792","10125432718","Passenger Seat Whiplash Protection","whiplash protection system",101254327
"1793","10125432718","Number Of Passenger Seat Power Adjustments","4",101254327
"1794","10125432719","Auto Dimming Rearview Mirror","electrochromatic",101254327
"1795","10125432719","1st Row Vanity Mirrors","dual illuminated vanity mirrors",101254327
"1796","10125432719","Passenger Side Mirror Adjustment","power",101254327
"1797","10125432719","Turn Signal Side Mirrors","turn signal in mirrors",101254327
"1798","10125432719","Exterior Mirror Adjustment","power",101254327
"1799","10125432719","Heated Exterior Mirrors","heated",101254327
"1800","10125432719","Reverse Tilt Side Mirrors","dual mirrors",101254327
"1801","10125432719","Heated Passenger Side Mirror","heated",101254327
"1802","10125432720","Power Steering","electric speed-proportional power steering",101254327
"1803","10125432721","1st Row Seat Type","sport",101254327
"1804","10125432721","Adjustable Seat Headrest","height adjustable headrests",101254327
"1805","10125432721","1st Row Upholstery","leather",101254327
"1806","10125432721","Number Of 1st Row Headrests","2",101254327
"1807","10125432721","Seat Whiplash Protection","whiplash protection system",101254327
"1808","10125432722","2nd Row Leg Room","34.3",101254327
"1809","10125432722","1st Row Hip Room","55.6",101254327
"1810","10125432722","2nd Row Shoulder Room","56.1",101254327
"1811","10125432722","1st Row Head Room","37.6",101254327
"1812","10125432722","1st Row Leg Room","42.4",101254327
"1813","10125432722","2nd Row Head Room","37.0",101254327
"1814","10125432722","2nd Row Hip Room","54.2",101254327
"1815","10125432722","Epa Interior Volume","108.5",101254327
"1816","10125432722","1st Row Shoulder Room","57.8",101254327
"1817","10125432723","Spare Wheel Rim Type","steel",101254327
"1818","10125432723","Spare Tire Mount Location","inside",101254327
"1819","10125432723","Spare Tire Size","temporary",101254327
"1820","10125432724","Emergency Trunk Release","interior trunk release",101254327
"1821","10125432724","Remote Trunk Release","remote trunk release",101254327
"1822","10125432726","Power Outlet(s)","12V",101254327
"1823","10125432727","Overall Width Without Mirrors","72.4",101254327
"1824","10125432727","Wheelbase","106.6",101254327
"1825","10125432727","Minimum Ground Clearance","5.9",101254327
"1826","10125432727","Overall Length","185.6",101254327
"1827","10125432727","Overall Height","56.6",101254327
"1828","10125432727","Rear Track","62.2",101254327
"1829","10125432727","Front Track","62.2",101254327
"1830","10125432728","Remote Window Operation","remote window operation",101254327
"1831","10125432728","Speed Sensitive Front Wipers","speed sensitive",101254327
"1832","10125432728","One Touch Windows","2",101254327
"1833","10125432728","Power Windows","power windows",101254327
"1834","10125432728","Intermittent Front Wipers","variable intermittent",101254327
"1835","10125432728","Rear Defogger","rear defogger",101254327
"1836","10125432729","Steering Wheel Adjustments","tilt and telescopic",101254327
"1837","10125432729","Cruise Controls On Steering Wheel","cruise controls",101254327
"1838","10125432729","Steering Wheel Trim","leather and alloy",101254327
"1839","10125432729","Audio Controls On Steering Wheel","audio controls",101254327
"1840","10125432729","Phone Controls On Steering Wheel","phone controls on steering wheel",101254327
"1841","10125432732","Cupholders Location","front and rear",101254327
"1842","10125432732","Seatback Storage","front seatback storage",101254327
"1843","10125432732","Door Pockets Location","front and rear",101254327
"1844","10125432732","Overhead Console","overhead console with storage",101254327
"1845","10125432732","Center Console","front console with storage",101254327
"1846","10125432733","One Touch Power Sunroof","one-touch power sunroof",101254327
"1847","10125432733","Remote Sunroof Operation","remote sunroof operation",101254327
"1848","10125432733","Sunroof","power glass",101254327
"1849","10125432734","1st Row Seating Capacity","2",101254327
"1850","10125432734","2nd Row Seating Capacity","3",101254327
"1851","10125432735","Front Air Conditioning Zones","dual",101254327
"1852","10125432735","Front Air Conditioning","automatic climate control",101254327
"1853","10125432735","Rear Heat","rear ventilation ducts with fan control",101254327
"1854","10125432735","Air Filtration","interior air filtration",101254327
"1855","10125432736","Seatbelt Pretensioners","front",101254327
"1856","10125432736","Seatbelt Force Limiters","front",101254327
"1857","10125432736","2nd Row Center Seatbelt","3-point belt",101254327
"1858","10125432737","Front Suspension Classification","independent",101254327
"1859","10125432737","Rear Spring Type","coil springs",101254327
"1860","10125432737","Independent Suspension","four-wheel",101254327
"1861","10125432737","Rear Arm Type","trailing links, lateral links",101254327
"1862","10125432737","Rear Suspension Type","multi-link",101254327
"1863","10125432737","Rear Suspension Classification","independent",101254327
"1864","10125432737","Front Stabilizer Bar","stabilizer bar",101254327
"1865","10125432737","Front Spring Type","coil springs",101254327
"1866","10125432737","Rear Stabilizer Bar","stabilizer bar",101254327
"1867","10125432737","Front Suspension Type","double wishbone",101254327
"1868","10125432738","Ege Highway Mpg","29",101254327
"1869","10125432738","Epa Combined Mpg","24",101254327
"1870","10125432738","Epa City Mpg","21",101254327
"1871","10125432738","Curb Weight","3400",101254327
"1872","10125432738","Turning Diameter","36.7",101254327
"1873","10125432738","Epa Highway Mpg","29",101254327
"1874","10125432738","Tco Curb Weight","3400",101254327
"1875","10125432738","Ege Combined Mpg","24",101254327
"1876","10125432738","Fuel Capacity","18.5",101254327
"1877","10125432738","Ege City Mpg","21",101254327
"1878","10125432739","Rear Brake Width","0.4",101254327
"1879","10125432739","Front Brake Width","1.1",101254327
"1880","10125432739","Rear Brake Type","disc",101254327
"1881","10125432739","Electronic Brakeforce Distribution","electronic brakeforce distribution",101254327
"1882","10125432739","Front Brake Diameter","11.8",101254327
"1883","10125432739","Front Brake Type","ventilated disc",101254327
"1884","10125432739","Antilock Braking System","4-wheel ABS",101254327
"1885","10125432739","Braking Assist","braking assist",101254327
"1886","10125432739","Rear Brake Diameter","11.1",101254327
"1887","10125432740","Driven Wheels","front wheel drive",101254327
"1888","10125432741","Cruise Control","cruise control",101254327
"1889","10125432741","Floor Mats","floor mats",101254327
"1890","10125432741","Universal Remote Transmitter","universal remote transmitter",101254327
"1891","10125432741","2nd Row Floor Mats","rear floor mats",101254327
"1892","10125432741","Cargo Area Light","trunk light",101254327
"1893","10125432741","Reading Lights","front and rear reading lights",101254327
"1894","10125432741","Retained Accessory Power","retained accessory power",101254327
"1895","10125432741","Floor Mat Material","carpet",101254327
"1896","10125432743","Height Adjustable Driver Seat","height adjustable",101254327
"1897","10125432743","Driver Seat Adjustable Lumbar","manual adjustable lumbar support",101254327
"1898","10125432743","Number Of Driver Seat Power Adjustments","8",101254327
"1899","10125432743","Number Of Memorized Driver Seat Settings","2",101254327
"1900","10125432743","Heated Driver Seat","multi-level heating",101254327
"1901","10125432744","Engine Immobilizer","engine immobilizer",101254327
"1902","10125432744","Power Door Locks","remote keyless power door locks",101254327
"1903","10125432744","2 Stage Unlocking","remote 2-stage unlocking",101254327
"1904","10125432744","Anti Theft Alarm System","remote anti-theft alarm system",101254327
"1905","10125432746","Head Airbags","front and rear",101254327
"1906","10125432746","Passenger Airbag Deactivation","occupant sensing deactivation",101254327
"1907","10125432746","Side Airbags","dual front",101254327
"1908","10125432746","Passenger Airbag","Standard",101254327
"1909","10125432746","Depowered Airbags","Standard",101254327
"1910","10125432747","Folding 2nd Row","split folding",101254327
"1911","10125432747","2nd Row Seat Type","bench",101254327
"1912","10125432747","Adjustable 2nd Row Headrests","height adjustable headrests",101254327
"1913","10125432747","Number Of 2nd Row Headrests","3",101254327
"1914","10125432747","2nd Row Center Armrest","folding with storage",101254327
"1915","200065484","Total Number Of Speakers","7",101254327
"1916","200065484","Digital Audio Input","auxiliary audio input and USB with external media control",101254327
"1917","200065484","Antenna Type","element",101254327
"1918","200065484","Cd Player","single CD player",101254327
"1919","200065484","Cd Mp3 Playback","CD MP3 Playback",101254327
"1920","200065484","Speed Sensitive Volume Control","speed sensitive volume control",101254327
"1921","200065484","Usb Connection","USB connection",101254327
"1922","200065484","Radio","AM/FM",101254327
"1923","200065484","Radio Data System","radio data system",101254327
"1924","200065484","Satellite Radio","satellite radio",101254327
"1925","200065484","Watts","360",101254327
"1926","200065484","Months Of Provided Satellite Radio Service","3",101254327
"1927","200065484","Subwoofer","1",101254327
"1928","200065485","Rear Tire Width","225",101254327
"1929","200065485","Rear Tire Load Rating","93",101254327
"1930","200065485","Rear Tire Prefix","P",101254327
"1931","200065485","Tire Type","all season",101254327
"1932","200065485","Rear Tire Diameter","17",101254327
"1933","200065485","Rear Tire Profile","50",101254327
"1934","200065485","Rear Tire Speed Rating","V",101254327
"1935","200065486","Rim Type","alloy",101254327
"1936","200065486","Rear Wheel Diameter","17",101254327
"1937","200065486","Rear Wheel Width","7.5",101254327
"1938","200362531","Warranty Maximum Mileage","50000",101254327
"1939","200362531","Warranty Miles Limited/unlimited","L",101254327
"1940","200362531","Warranty Years Limited/unlimited","L",101254327
"1941","200362531","Warranty Maximum Years","4",101254327
"1942","200362531","Warranty Type","Basic",101254327
"1943","200362532","Warranty Maximum Mileage","70000",101254327
"1944","200362532","Warranty Miles Limited/unlimited","L",101254327
"1945","200362532","Warranty Years Limited/unlimited","L",101254327
"1946","200362532","Warranty Maximum Years","6",101254327
"1947","200362532","Warranty Type","Drivetrain",101254327
"1948","200362533","Warranty Maximum Mileage","50000",101254327
"1949","200362533","Warranty Miles Limited/unlimited","L",101254327
"1950","200362533","Warranty Years Limited/unlimited","L",101254327
"1951","200362533","Warranty Maximum Years","4",101254327
"1952","200362533","Warranty Type","Roadside",101254327
"1953","200362534","Warranty Miles Limited/unlimited","U",101254327
"1954","200362534","Warranty Years Limited/unlimited","L",101254327
"1955","200362534","Warranty Maximum Years","5",101254327
"1956","200362534","Warranty Type","Rust",101254327
